"Warengruppe_1","Warengruppe_2","Warengruppe_3","Warengruppe_4","Warengruppe_5","Warengruppe_6","Umsatz","KielerWoche","Bewoelkung_0","Bewoelkung_1","Bewoelkung_2","Bewoelkung_3","Bewoelkung_4","Bewoelkung_5","Bewoelkung_6","Bewoelkung_7","Bewoelkung_8","Temperatur","Windgeschwindigkeit","Day","Month_01","Month_02","Month_03","Month_04","Month_05","Month_06","Month_07","Month_08","Month_09","Month_10","Month_11","Month_12","DayOfWeek_1","DayOfWeek_2","DayOfWeek_3","DayOfWeek_4","DayOfWeek_5","DayOfWeek_6","DayOfWeek_7"
0,0,0,1,0,0,68.1222020855149,0,1,0,0,0,0,0,0,0,0,31.4375,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,379.526700654912,0,1,0,0,0,0,0,0,0,0,31.4375,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,51.2749992906831,0,0,0,0,0,1,0,0,0,0,23.3625,11,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,186.027178770079,0,0,0,0,0,1,0,0,0,0,23.3625,11,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,930.801703150498,0,0,0,0,0,1,0,0,0,0,23.3625,11,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,399.283316370115,0,0,0,0,0,1,0,0,0,0,23.3625,11,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,454.705780795563,0,0,0,0,0,1,0,0,0,0,23.3625,11,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,862.752429028985,0,0,0,0,1,0,0,0,0,0,23.05,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,382.85648750844,0,0,0,0,1,0,0,0,0,0,23.05,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,461.704848992483,0,0,0,0,1,0,0,0,0,0,23.05,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,67.1568816245378,0,0,0,0,1,0,0,0,0,0,23.05,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,104.708216687715,0,0,0,0,1,0,0,0,0,0,23.05,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,331.615355447409,0,1,0,0,0,0,0,0,0,0,25.8,10,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,354.247243408463,0,1,0,0,0,0,0,0,0,0,25.8,10,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,146.775309890073,0,1,0,0,0,0,0,0,0,0,25.8,10,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,520.947179812455,0,1,0,0,0,0,0,0,0,0,25.8,10,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,69.705360420462,0,0,0,0,0,0,1,0,0,0,22.225,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,441.521507016938,0,0,0,0,0,0,1,0,0,0,22.225,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,344.104806694018,0,0,0,0,0,0,1,0,0,0,22.225,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,498.920948322354,0,0,0,0,0,0,1,0,0,0,22.225,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,131.956277381283,0,0,0,0,0,0,1,0,0,0,22.225,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,519.197204695832,0,0,0,0,0,1,0,0,0,0,19.2125,8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,423.850318191533,0,0,0,0,0,1,0,0,0,0,19.2125,8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,341.483544581514,0,0,0,0,0,1,0,0,0,0,19.2125,8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,160.593417296116,0,0,0,0,0,1,0,0,0,0,19.2125,8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,83.1094116270633,0,0,0,0,0,1,0,0,0,0,19.2125,8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,153.099424561652,0,0,0,0,0,0,0,0,1,0,16.975,12,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,298.005519792868,0,0,0,0,0,0,0,0,1,0,16.975,12,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,96.7720958104522,0,0,0,0,0,0,0,0,1,0,16.975,12,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,486.25509543792,0,0,0,0,0,0,0,0,1,0,16.975,12,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,464.87537153539,0,0,0,0,0,0,0,0,1,0,16.975,12,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,81.4817797241125,0,0,0,0,0,1,0,0,0,0,20.3375,10,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,450.085987485785,0,0,0,0,0,1,0,0,0,0,20.3375,10,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,125.620344387906,0,0,0,0,0,1,0,0,0,0,20.3375,10,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,328.22992428157,0,0,0,0,0,1,0,0,0,0,20.3375,10,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,539.975155104136,0,0,0,0,0,1,0,0,0,0,20.3375,10,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,351.617029216224,0,0,0,0,0,0,0,0,1,0,19.3625,12,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,59.9811123644503,0,0,0,0,0,0,0,0,1,0,19.3625,12,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,185.177162656408,0,0,0,0,0,0,0,0,1,0,19.3625,12,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,450.993337129113,0,0,0,0,0,0,0,0,1,0,19.3625,12,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,614.511830668785,0,0,0,0,0,0,0,0,1,0,19.3625,12,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,583.491717818235,0,0,0,0,0,0,0,0,1,0,16.3875,9,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,73.2088330039992,0,0,0,0,0,0,0,0,1,0,16.3875,9,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,60.7087857619079,0,0,0,0,0,0,0,0,1,0,16.3875,9,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,666.9113081568,0,0,0,0,0,0,0,0,1,0,16.3875,9,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,341.033029953849,0,0,0,0,0,0,0,0,1,0,16.3875,9,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,253.6233554703,0,0,0,0,0,0,0,0,1,0,16.45,11,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,510.019126480035,0,0,0,0,0,0,0,0,1,0,16.45,11,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,154.504729536697,0,0,0,0,0,0,0,0,1,0,16.45,11,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,97.7406166426712,0,0,0,0,0,0,0,0,1,0,16.45,11,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,356.026341718574,0,0,0,0,0,0,0,0,1,0,16.45,11,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,134.064451548102,0,0,0,0,1,0,0,0,0,0,16.4,16,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,535.403212817658,0,0,0,0,1,0,0,0,0,0,16.4,16,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,113.863641914766,0,0,0,0,1,0,0,0,0,0,16.4,16,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,344.643463915453,0,0,0,0,1,0,0,0,0,0,16.4,16,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,271.591283834177,0,0,0,0,1,0,0,0,0,0,16.4,16,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,105.567865241887,0,0,0,0,0,1,0,0,0,0,18.2625,18,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,441.253111778104,0,0,0,0,0,1,0,0,0,0,18.2625,18,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,156.972510536869,0,0,0,0,0,1,0,0,0,0,18.2625,18,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,520.123590697437,0,0,0,0,0,1,0,0,0,0,18.2625,18,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,309.116290264651,0,0,0,0,0,1,0,0,0,0,18.2625,18,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,538.231262832354,0,0,0,0,1,0,0,0,0,0,19.8,8,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,416.610037755781,0,0,0,0,1,0,0,0,0,0,19.8,8,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,266.575408936199,0,0,0,0,1,0,0,0,0,0,19.8,8,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,164.763795399756,0,0,0,0,1,0,0,0,0,0,19.8,8,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,59.7561020638342,0,0,0,0,1,0,0,0,0,0,19.8,8,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,147.79799759804,0,0,0,0,0,1,0,0,0,0,23.575,11,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,241.76897512804,0,0,0,0,0,1,0,0,0,0,23.575,11,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,75.2564619591539,0,0,0,0,0,1,0,0,0,0,23.575,11,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,552.153714601025,0,0,0,0,0,1,0,0,0,0,23.575,11,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,344.468629393561,0,0,0,0,0,1,0,0,0,0,23.575,11,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,96.5293135082104,0,0,0,0,0,0,0,1,0,0,20.55,7,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,519.834929394153,0,0,0,0,0,0,0,1,0,0,20.55,7,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,221.630418006017,0,0,0,0,0,0,0,1,0,0,20.55,7,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,280.170045804428,0,0,0,0,0,0,0,1,0,0,20.55,7,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,583.657434231324,0,0,0,0,0,0,0,1,0,0,20.55,7,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,282.599786111443,0,0,0,0,0,0,0,0,1,0,18.5875,10,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,150.122396942697,0,0,0,0,0,0,0,0,1,0,18.5875,10,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,92.489778506026,0,0,0,0,0,0,0,0,1,0,18.5875,10,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,479.499541699925,0,0,0,0,0,0,0,0,1,0,18.5875,10,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,669.186211470815,0,0,0,0,0,0,0,0,1,0,18.5875,10,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,374.247117082749,0,0,0,0,0,0,1,0,0,0,18.4875,8,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,145.87913275728,0,0,0,0,0,0,1,0,0,0,18.4875,8,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,107.407999333161,0,0,0,0,0,0,1,0,0,0,18.4875,8,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,499.912512856933,0,0,0,0,0,0,1,0,0,0,18.4875,8,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,249.391160860983,0,0,0,0,0,0,1,0,0,0,18.4875,8,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,257.620799680939,0,0,0,0,0,0,0,0,1,0,17.775,8,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,478.730297151576,0,0,0,0,0,0,0,0,1,0,17.775,8,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,111.842396126739,0,0,0,0,0,0,0,0,1,0,17.775,8,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,64.5022565329893,0,0,0,0,0,0,0,0,1,0,17.775,8,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,340.090359959321,0,0,0,0,0,0,0,0,1,0,17.775,8,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,125.336522713024,0,0,0,0,0,0,1,0,0,0,20.125,8,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,440.815636456397,0,0,0,0,0,0,1,0,0,0,20.125,8,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,65.9210119267558,0,0,0,0,0,0,1,0,0,0,20.125,8,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,352.695324198643,0,0,0,0,0,0,1,0,0,0,20.125,8,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,271.133442105753,0,0,0,0,0,0,1,0,0,0,20.125,8,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,111.144301377526,0,0,0,0,0,1,0,0,0,0,21.6625,8,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,343.348933556103,0,0,0,0,0,1,0,0,0,0,21.6625,8,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,132.916428220302,0,0,0,0,0,1,0,0,0,0,21.6625,8,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,497.731338188322,0,0,0,0,0,1,0,0,0,0,21.6625,8,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,229.323435589195,0,0,0,0,0,1,0,0,0,0,21.6625,8,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,503.672089526472,0,0,1,0,0,0,0,0,0,0,22.0375,14,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,375.317567662845,0,0,1,0,0,0,0,0,0,0,22.0375,14,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,260.926195756112,0,0,1,0,0,0,0,0,0,0,22.0375,14,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,162.958958703106,0,0,1,0,0,0,0,0,0,0,22.0375,14,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,94.2272902889274,0,0,1,0,0,0,0,0,0,0,22.0375,14,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,201.543109556297,0,1,0,0,0,0,0,0,0,0,20.85,16,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,282.401869590288,0,1,0,0,0,0,0,0,0,0,20.85,16,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,124.737464409769,0,1,0,0,0,0,0,0,0,0,20.85,16,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,707.94429725517,0,1,0,0,0,0,0,0,0,0,20.85,16,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,536.196771958902,0,1,0,0,0,0,0,0,0,0,20.85,16,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,141.066888354584,0,1,0,0,0,0,0,0,0,0,21.3875,16,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,495.194334936839,0,1,0,0,0,0,0,0,0,0,21.3875,16,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,83.0226725739551,0,1,0,0,0,0,0,0,0,0,21.3875,16,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,360.817001197227,0,1,0,0,0,0,0,0,0,0,21.3875,16,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,726.257649523775,0,1,0,0,0,0,0,0,0,0,21.3875,16,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,244.936370498996,0,1,0,0,0,0,0,0,0,0,20.125,15,26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,104.448858869003,0,1,0,0,0,0,0,0,0,0,20.125,15,26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,165.829031676714,0,1,0,0,0,0,0,0,0,0,20.125,15,26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,368.72576849632,0,1,0,0,0,0,0,0,0,0,20.125,15,26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,451.536740815421,0,1,0,0,0,0,0,0,0,0,20.125,15,26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,305.77200439049,0,0,1,0,0,0,0,0,0,0,21.0875,12,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,89.3398068106772,0,0,1,0,0,0,0,0,0,0,21.0875,12,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,118.473650434102,0,0,1,0,0,0,0,0,0,0,21.0875,12,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,442.318352086176,0,0,1,0,0,0,0,0,0,0,21.0875,12,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,251.053043195831,0,0,1,0,0,0,0,0,0,0,21.0875,12,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,225.878194718714,0,1,0,0,0,0,0,0,0,0,21.3,7,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,418.297941202801,0,1,0,0,0,0,0,0,0,0,21.3,7,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,87.5160458910728,0,1,0,0,0,0,0,0,0,0,21.3,7,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,108.876991442649,0,1,0,0,0,0,0,0,0,0,21.3,7,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,349.390973099531,0,1,0,0,0,0,0,0,0,0,21.3,7,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,178.178023803315,0,0,0,0,1,0,0,0,0,0,20.2125,11,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,386.390267686346,0,0,0,0,1,0,0,0,0,0,20.2125,11,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,198.776407298801,0,0,0,0,1,0,0,0,0,0,20.2125,11,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,67.1751319746152,0,0,0,0,1,0,0,0,0,0,20.2125,11,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,396.454612761332,0,0,0,0,1,0,0,0,0,0,20.2125,11,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,77.9353068130843,0,0,0,0,0,0,0,1,0,0,19.7875,8,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,343.345686609289,0,0,0,0,0,0,0,1,0,0,19.7875,8,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,184.252334847289,0,0,0,0,0,0,0,1,0,0,19.7875,8,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,133.150828452892,0,0,0,0,0,0,0,1,0,0,19.7875,8,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,492.141265198519,0,0,0,0,0,0,0,1,0,0,19.7875,8,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,265.410807550213,0,0,0,0,0,0,1,0,0,0,18.35,16,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,581.490537751984,0,0,0,0,0,0,1,0,0,0,18.35,16,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,86.0077280021026,0,0,0,0,0,0,1,0,0,0,18.35,16,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,130.821314898435,0,0,0,0,0,0,1,0,0,0,18.35,16,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,344.096618940689,0,0,0,0,0,0,1,0,0,0,18.35,16,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,95.9704314892471,0,0,0,0,0,0,0,0,1,0,15.8625,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,481.584829613001,0,0,0,0,0,0,0,0,1,0,15.8625,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,139.776992842103,0,0,0,0,0,0,0,0,1,0,15.8625,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,400.375251601544,0,0,0,0,0,0,0,0,1,0,15.8625,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,239.545084070735,0,0,0,0,0,0,0,0,1,0,15.8625,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,236.082416986532,0,0,0,0,0,0,0,0,1,0,16.575,17,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,138.408723210465,0,0,0,0,0,0,0,0,1,0,16.575,17,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,350.023432755307,0,0,0,0,0,0,0,0,1,0,16.575,17,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,97.5577291094531,0,0,0,0,0,0,0,0,1,0,16.575,17,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,165.884794599896,0,0,0,0,0,0,0,0,1,0,16.575,17,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,138.825618927843,0,0,0,0,0,0,0,0,1,0,18.225,11,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,66.7042185386037,0,0,0,0,0,0,0,0,1,0,18.225,11,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,270.350123886175,0,0,0,0,0,0,0,0,1,0,18.225,11,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
